File,Line,Pattern,Risk Level,Suggestion
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,213,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,214,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,215,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,231,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,232,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,233,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,249,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,250,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,251,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,189,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,190,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,191,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,192,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,193,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,194,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,195,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,196,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,197,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,198,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,199,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,200,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,201,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,202,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,203,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,204,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,205,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,320,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,356,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/sync/task/atomic_waker.rs,357,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/sync/notify.rs,251,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,370,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,397,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,398,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,703,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,707,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,780,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,783,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,917,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,918,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,919,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,920,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,921,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,922,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,923,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,924,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,925,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,926,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,927,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,928,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,929,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,930,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,931,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1025,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1026,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1027,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1028,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1051,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1071,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1095,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1099,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1104,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1105,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1106,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1107,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1108,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1109,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1110,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1159,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1177,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1202,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1210,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/notify.rs,1214,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,84,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,88,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,96,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,97,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,98,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,99,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,100,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,101,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,102,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,103,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,152,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,195,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,210,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,214,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,228,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,244,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,279,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,288,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,313,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,353,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,395,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/block.rs,426,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/chan.rs,110,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/chan.rs,111,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/chan.rs,248,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/chan.rs,276,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/chan.rs,283,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/chan.rs,298,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/chan.rs,368,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/chan.rs,432,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/chan.rs,492,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/chan.rs,560,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/chan.rs,563,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,76,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,77,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,78,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,79,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,93,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,106,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,125,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,128,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,163,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,164,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,165,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,181,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,225,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,226,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,227,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,228,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,243,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,269,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,270,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,271,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,272,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,273,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,274,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,275,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,276,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,310,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,334,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,335,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,336,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,337,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,338,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,339,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,340,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,341,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,342,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,343,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,344,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mpsc/list.rs,370,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,258,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,259,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,260,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,261,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,262,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,263,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,265,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,271,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,719,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,720,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,721,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,722,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,832,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,980,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,986,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1009,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1010,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1011,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1012,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1013,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1014,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1162,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1168,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1193,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1267,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1273,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1296,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1297,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1298,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1299,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1300,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1301,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1302,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1375,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/mutex.rs,1381,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,107,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,108,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,109,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,110,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,246,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,251,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,257,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,258,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,259,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,268,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,275,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,289,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,355,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,377,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,405,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,430,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,442,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,460,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/once_cell.rs,465,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/write_guard.rs,44,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/rwlock/write_guard.rs,416,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/write_guard.rs,422,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/read_guard.rs,40,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/rwlock/read_guard.rs,156,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard.rs,42,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard.rs,43,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard.rs,44,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard.rs,45,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard.rs,46,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard.rs,47,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard.rs,48,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard.rs,49,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard.rs,419,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard.rs,425,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/write_guard_mapped.rs,42,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/rwlock/write_guard_mapped.rs,172,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/write_guard_mapped.rs,178,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_read_guard.rs,38,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_read_guard.rs,39,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_read_guard.rs,40,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_read_guard.rs,41,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_read_guard.rs,42,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_read_guard.rs,43,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_read_guard.rs,44,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_read_guard.rs,173,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard_mapped.rs,41,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard_mapped.rs,42,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard_mapped.rs,43,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard_mapped.rs,44,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard_mapped.rs,45,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard_mapped.rs,46,ptr::read/write,HIGH: Manual pointer read/write,Use safe abstractions if possible
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard_mapped.rs,47,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard_mapped.rs,48,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard_mapped.rs,189,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/rwlock/owned_write_guard_mapped.rs,195,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,424,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,443,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,447,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,448,concurrency,HIGH: Manual Send/Sync impl,Verify thread safety
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,508,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,526,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,541,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1012,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1013,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1014,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1015,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1016,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1017,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1264,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1265,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1266,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1267,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1268,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1269,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1270,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1271,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1272,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1591,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1592,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1593,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1594,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1595,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1596,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1597,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1631,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1646,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1653,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1654,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1655,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1656,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1666,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1674,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/broadcast.rs,1678,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/sync/oneshot.rs,407,other,LOW,Review for potential safety issues
